,Date,Closing Day Market Value,Stay or Change Decision,Market Decision,Current Portfolio Value,Current Draw Down,Under/Over EMA,Under/Over EMA Rates,One Day Yield,Two Day Yield,Three Day Yield
3069,4/16/1974,93.660004,Change,Long,19775.571671724643,-2.1919868028076217,Under,Over,Down,Down,Down
3070,4/17/1974,94.360001,Change,Short,19923.37052131141,-1.460988373488803,Under,Over,Up,Up,Up
3071,4/18/1974,94.779999,Stay,Short,19834.691253787772,-1.8995872222225207,Under,Over,Up,Up,Up
3072,4/19/1974,93.75,Stay,Short,20052.16742479354,-0.8239716821559551,Under,Over,Up,Up,Up
3073,4/22/1974,93.379997,Stay,Short,20130.29064209826,-0.4375820092812899,Under,Over,Down,Down,Up
3074,4/23/1974,91.809998,Change,Long,20461.783557142728,0.0,Under,Over,Down,Down,Down
3075,4/24/1974,90.300003,Stay,Long,20125.249502732146,-1.644695602759938,Under,Over,Down,Down,Down
3076,4/25/1974,89.57,Stay,Long,19962.553024053806,-2.4398192449584966,Under,Over,Down,Down,Down
3077,4/26/1974,90.18,Stay,Long,20098.504317396146,-1.7754035894870457,Under,Over,Down,Down,Down
3078,4/29/1974,90.0,Stay,Long,20058.38754231152,-1.9714606681507485,Under,Over,Up,Down,Down
3079,4/30/1974,90.309998,Change,Short,20127.477098104202,-1.6338089888641605,Under,Over,Down,Up,Down
3080,5/1/1974,92.220001,Stay,Short,19701.792871648893,-3.714195702302503,Under,Over,Up,Up,Up
3081,5/2/1974,92.089996,Stay,Short,19730.767212453764,-3.572593477237629,Under,Over,Up,Up,Up
3082,5/3/1974,91.290001,Change,Long,19909.062876252778,-2.701234129206731,Under,Over,Down,Up,Up
3083,5/6/1974,91.120003,Change,Short,19871.988707847002,-2.8824215037200007,Under,Over,Down,Down,Up
3084,5/7/1974,91.459999,Change,Long,19797.840371035454,-3.244796252746529,Under,Over,Down,Down,Down
3085,5/8/1974,91.639999,Change,Short,19836.803975952906,-3.054374900626178,Under,Over,Up,Up,Down
3086,5/9/1974,92.959999,Stay,Short,19551.07087322494,-4.450798149508717,Under,Over,Up,Up,Up
3087,5/10/1974,91.470001,Stay,Short,19873.602503223778,-2.874534628305314,Under,Over,Up,Up,Up
3088,5/13/1974,90.660004,Stay,Short,20048.938075958886,-2.017641717452956,Under,Over,Down,Down,Up
3089,5/14/1974,90.690002,Change,Long,20042.44457473492,-2.0493764936802217,Under,Over,Down,Down,Down
3090,5/15/1974,90.449997,Stay,Long,19989.403591119553,-2.3085962409092,Under,Over,Up,Down,Down
3091,5/16/1974,89.720001,Stay,Long,19828.074844321443,-3.0970355592490395,Under,Over,Down,Down,Down
3092,5/17/1974,88.209999,Stay,Long,19494.36516601822,-4.727927985470293,Under,Over,Down,Down,Down
3093,5/20/1974,87.860001,Stay,Long,19417.01578503278,-5.10594674795708,Under,Over,Down,Down,Down
3094,5/21/1974,87.910004,Stay,Long,19428.066422743323,-5.051940518833997,Under,Over,Down,Down,Down
3095,5/22/1974,87.089996,Stay,Long,19246.84506946957,-5.937598177989967,Under,Over,Up,Down,Down
3096,5/23/1974,87.290001,Stay,Long,19291.046073315287,-5.721580821916006,Under,Over,Down,Down,Down
3097,5/24/1974,88.580002,Stay,Long,19576.13564188595,-4.328302627107094,Under,Over,Up,Down,Down
3098,5/28/1974,88.370003,Change,Short,19529.72596909479,-4.555114100611124,Under,Over,Up,Up,Up
3099,5/29/1974,86.889999,Change,Long,19856.806104569765,-2.9566213076365977,Under,Over,Down,Up,Up
3100,5/30/1974,87.43,Stay,Long,19980.2115053832,-2.3535194300861595,Under,Over,Down,Down,Down
3101,5/31/1974,87.279999,Stay,Long,19945.932062331398,-2.5210485360219637,Under,Over,Up,Down,Down
3102,6/3/1974,89.099998,Change,Short,20361.852970024247,-0.4883767186736665,Under,Over,Down,Up,Down
3103,6/4/1974,90.139999,Stay,Short,20124.183520798462,-1.6499052264992708,Under,Over,Up,Up,Up
3104,6/5/1974,90.309998,Stay,Short,20085.333972866363,-1.839769163939542,Under,Over,Up,Up,Up
3105,6/6/1974,91.959999,Stay,Short,19708.26238457752,-3.6825781607008112,Under,Over,Up,Up,Up
3106,6/7/1974,92.550003,Stay,Short,19573.429893338558,-4.341526051838551,Under,Over,Up,Up,Up
3107,6/10/1974,93.099998,Stay,Short,19447.74058272546,-4.955789760874929,Under,Over,Up,Up,Up
3108,6/11/1974,92.279999,Stay,Short,19635.133393593613,-4.039971204076931,Under,Over,Up,Up,Up
3109,6/12/1974,92.059998,Stay,Short,19685.409803423147,-3.79426236990259,Under,Over,Down,Down,Up
3110,6/13/1974,92.339996,Change,Long,19621.422393368422,-4.106979049150161,Under,Over,Down,Down,Down
3111,6/14/1974,91.300003,Change,Short,19400.4331923385,-5.1869885234600455,Under,Over,Up,Up,Down
3112,6/17/1974,90.040001,Change,Long,19668.17233604053,-3.878504622463208,Under,Over,Down,Down,Down
3113,6/18/1974,89.449997,Stay,Long,19539.292946635,-4.508358755391628,Under,Over,Down,Down,Down
3114,6/19/1974,88.839996,Stay,Long,19406.045449301484,-5.159560528499041,Under,Over,Down,Down,Down
3115,6/20/1974,88.209999,Stay,Long,19268.43006247815,-5.8321088742433025,Under,Over,Down,Down,Down
3116,6/21/1974,87.459999,Stay,Long,19104.601440885504,-6.632765479446501,Under,Over,Down,Down,Down
3117,6/24/1974,87.690002,Stay,Long,19154.842873488404,-6.387227584557753,Under,Over,Down,Down,Down
3118,6/25/1974,88.980003,Stay,Long,19436.628321065913,-5.010097156066129,Under,Over,Up,Down,Down
3119,6/26/1974,87.610001,Change,Short,19137.367602080358,-6.472632023321578,Under,Over,Up,Up,Up
3120,6/27/1974,86.309998,Stay,Short,19421.33786815543,-5.084824038342939,Under,Over,Down,Down,Up
3121,6/28/1974,86.0,Change,Long,19489.0532615374,-4.753888109943238,Under,Over,Down,Down,Down
3122,7/1/1974,86.019997,Stay,Long,19493.584919654502,-4.7317411739029485,Under,Over,Down,Down,Down
3123,7/2/1974,84.300003,Stay,Long,19103.805214125146,-6.636656766626503,Under,Over,Up,Down,Down
3124,7/3/1974,84.25,Stay,Long,19092.473689354953,-6.6920357356130005,Under,Over,Down,Down,Down
3125,7/5/1974,83.660004,Stay,Long,18958.770625772464,-7.345463933644226,Under,Over,Down,Down,Down
3126,7/8/1974,81.089996,Stay,Long,18376.363383975055,-10.191781021159818,Under,Over,Down,Down,Down
3127,7/9/1974,81.480003,Stay,Long,18464.74556066543,-9.759843226277209,Under,Over,Down,Down,Down
3128,7/10/1974,79.989998,Stay,Long,18127.08524897988,-11.41004302798354,Under,Over,Up,Down,Down
3129,7/11/1974,79.889999,Stay,Long,18104.423785757786,-11.520793213366009,Under,Over,Down,Down,Down
3130,7/12/1974,83.150002,Stay,Long,18843.195554359783,-7.9102977424367005,Under,Over,Down,Down,Down
3131,7/15/1974,83.779999,Change,Short,18985.963520494766,-7.212567919734381,Under,Over,Up,Up,Up
3132,7/16/1974,82.809998,Stay,Short,19205.782138549937,-6.138279271135916,Under,Over,Up,Up,Up
3133,7/17/1974,83.699997,Stay,Short,19004.093325599762,-7.12396467039218,Under,Over,Down,Down,Up
3134,7/18/1974,83.779999,Change,Long,18985.963520494766,-7.212567919734381,Under,Over,Up,Down,Up
3135,7/19/1974,83.540001,Stay,Long,18931.57591811497,-7.478368807657521,Under,Over,Up,Up,Equal
3136,7/22/1974,83.809998,Change,Short,18992.761800829565,-7.179343639378699,Under,Over,Down,Down,Up
3137,7/23/1974,84.650002,Stay,Short,18802.402699714396,-8.109658929751905,Under,Over,Up,Up,Up
3138,7/24/1974,84.989998,Stay,Short,18725.3538607294,-8.4862088955446,Under,Over,Up,Up,Up
3139,7/25/1974,83.980003,Stay,Short,18954.23579501878,-7.3676263748655435,Under,Over,Up,Up,Up
3140,7/26/1974,82.400002,Stay,Short,19312.290721091827,-5.617754839605071,Under,Over,Down,Down,Up
3141,7/29/1974,80.940002,Change,Long,19643.151392741183,-4.00078596333201,Under,Over,Down,Down,Down
3142,7/30/1974,80.5,Stay,Long,19536.36827332504,-4.522652100357338,Under,Over,Down,Down,Down
3143,7/31/1974,79.309998,Stay,Long,19247.56930043071,-5.934058745764437,Under,Over,Down,Down,Down
3144,8/1/1974,78.75,Stay,Long,19111.664615209276,-6.598246619914794,Under,Over,Down,Down,Down
3145,8/2/1974,78.589996,Stay,Long,19072.833595716045,-6.788020005918948,Under,Over,Down,Down,Down
3146,8/5/1974,79.290001,Stay,Long,19242.716272401376,-5.957776267825898,Under,Over,Down,Down,Down
3147,8/6/1974,80.519997,Change,Short,19541.221301354377,-4.498934578295854,Under,Over,Up,Up,Down
3148,8/7/1974,82.650002,Stay,Short,19024.295064037313,-7.025235552370123,Under,Over,Up,Up,Up
3149,8/8/1974,81.57,Stay,Short,19286.39837842151,-5.744294848192344,Under,Over,Up,Up,Up
3150,8/9/1974,80.860001,Change,Long,19458.706477026382,-4.902197686311638,Under,Over,Down,Up,Up
3151,8/12/1974,79.75,Change,Short,19191.58820617445,-6.207647282657735,Under,Over,Down,Down,Up
3152,8/13/1974,78.489998,Change,Long,19494.80374878205,-4.725784561547308,Under,Over,Down,Down,Down
3153,8/14/1974,76.730003,Stay,Long,19057.668343021975,-6.8621350147681,Under,Over,Down,Down,Down
3154,8/15/1974,76.300003,Stay,Long,18950.867912068003,-7.38408575604007,Under,Over,Down,Down,Down
3155,8/16/1974,75.669998,Stay,Long,18794.3916202002,-8.148810353144798,Under,Over,Down,Down,Down
3156,8/19/1974,74.57,Stay,Long,18521.181712180416,-9.484030751976624,Under,Over,Down,Down,Down
3157,8/20/1974,74.949997,Stay,Long,18615.562743253013,-9.022775598880983,Under,Over,Down,Down,Down
3158,8/21/1974,73.510002,Stay,Long,18257.90672797031,-10.770697593480783,Under,Over,Up,Down,Down
3159,8/22/1974,72.800003,Stay,Long,18081.562078721734,-11.63252202220717,Under,Over,Down,Down,Down
3160,8/23/1974,71.550003,Stay,Long,17771.095709669495,-13.149820688695424,Under,Over,Down,Down,Down
3161,8/26/1974,72.160004,Stay,Long,17922.60354614008,-12.409377725610238,Under,Over,Down,Down,Down
3162,8/27/1974,70.940002,Stay,Long,17619.587873198907,-13.890263651780622,Under,Over,Up,Down,Down
3163,8/28/1974,70.760002,Stay,Long,17574.88071605538,-14.108754659754952,Under,Over,Down,Down,Down
3164,8/29/1974,69.989998,Stay,Long,17383.63243922682,-15.043415493667444,Under,Over,Down,Down,Down
3165,8/30/1974,72.150002,Stay,Long,17920.119318441473,-12.421518542620003,Under,Over,Down,Down,Down
3166,9/3/1974,70.519997,Change,Short,17515.269931331877,-14.400082072915342,Under,Over,Up,Up,Up
3167,9/4/1974,68.690002,Stay,Short,17969.791453758877,-12.17876289437122,Under,Over,Down,Up,Down
3168,9/5/1974,70.870003,Change,Long,17428.33785775868,-14.824932982565652,Under,Over,Down,Down,Down
3169,9/6/1974,71.419998,Change,Short,17563.59252509767,-14.163921849487892,Under,Over,Up,Up,Down
3170,9/9/1974,69.720001,Stay,Short,17981.655468783116,-12.120781560578365,Under,Over,Up,Up,Up
3171,9/10/1974,69.239998,Stay,Short,18099.697716597577,-11.543890267183487,Under,Over,Down,Down,Up
3172,9/11/1974,68.550003,Change,Long,18269.381157702614,-10.714620225150407,Under,Over,Down,Down,Down
3173,9/12/1974,66.709999,Stay,Long,17778.998474456086,-13.111198616653063,Under,Over,Down,Down,Down
3174,9/13/1974,65.199997,Stay,Long,17376.5652012308,-15.077954213013612,Under,Over,Down,Down,Down
3175,9/16/1974,66.260002,Stay,Long,17659.06898717623,-13.697313150339408,Under,Over,Down,Down,Down
3176,9/17/1974,67.379997,Stay,Long,17957.560812912856,-12.23853598703377,Under,Over,Up,Down,Down
3177,9/18/1974,67.720001,Change,Short,18048.17587344237,-11.7956857326732,Under,Over,Up,Up,Up
3178,9/19/1974,70.089996,Stay,Short,17416.544362108238,-14.88256967693058,Under,Over,Up,Up,Up
3179,9/20/1974,70.139999,Stay,Short,17403.21797514909,-14.94769785562492,Under,Over,Up,Up,Up
3180,9/23/1974,69.419998,Stay,Short,17595.106700565004,-14.009907047311298,Under,Over,Up,Up,Up
3181,9/24/1974,68.019997,Stay,Short,17968.223414945962,-12.186426150159924,Under,Over,Down,Down,Up
3182,9/25/1974,67.57,Change,Long,18088.152902225822,-11.600311616473569,Under,Over,Down,Down,Down
3183,9/26/1974,66.459999,Stay,Long,17791.01115574627,-13.052490727105525,Under,Over,Down,Down,Down
3184,9/27/1974,64.940002,Stay,Long,17384.115519414696,-15.041054603735605,Under,Over,Down,Down,Down
3185,9/30/1974,63.540001,Stay,Long,17009.342215414854,-16.872631518588744,Under,Over,Down,Down,Down
3186,10/1/1974,63.389999,Stay,Long,16969.187426135002,-17.06887437868798,Under,Over,Down,Down,Down
3187,10/2/1974,63.380001,Stay,Long,16966.511011265735,-17.08195444505557,Under,Over,Down,Down,Down
3188,10/3/1974,62.279999,Stay,Long,16672.045947350474,-18.521052181051655,Under,Over,Down,Down,Down
3189,10/4/1974,62.34,Stay,Long,16688.10791660142,-18.44255477535831,Under,Over,Down,Down,Down
3190,10/7/1974,64.949997,Stay,Long,17386.791131198883,-15.027978462172896,Under,Over,Up,Down,Down
3191,10/8/1974,64.839996,Change,Short,17357.344410651338,-15.17188928238713,Under,Over,Up,Up,Up
3192,10/9/1974,67.82,Change,Long,16559.61216259385,-19.07053402090514,Under,Over,Down,Up,Up
3193,10/10/1974,69.790001,Change,Short,17040.62738701028,-16.719735894861433,Under,Over,Up,Up,Up
3194,10/11/1974,71.139999,Stay,Short,16710.998320359184,-18.33068572106088,Under,Over,Up,Up,Up
3195,10/14/1974,72.739998,Stay,Short,16320.326499354494,-20.239961224409242,Under,Over,Up,Up,Up
3196,10/15/1974,71.440002,Stay,Short,16637.7465756288,-18.688678681575855,Under,Under,Up,Up,Up
3197,10/16/1974,70.330002,Change,Long,16908.77532084377,-17.36411797327748,Under,Under,Down,Up,Up
3198,10/17/1974,71.169998,Stay,Long,17110.727592001218,-16.37714501173938,Under,Under,Down,Down,Down
3199,10/18/1974,72.279999,Stay,Long,17377.594604388218,-15.072923355588387,Under,Under,Up,Down,Down
3200,10/21/1974,73.5,Change,Short,17670.907873456585,-13.639454624726078,Under,Under,Up,Up,Up
3201,10/22/1974,73.129997,Stay,Short,17759.864185373626,-13.204710939413323,Under,Under,Up,Up,Up
3202,10/23/1974,71.029999,Change,Long,18264.746786631353,-10.737269135780892,Under,Under,Down,Up,Up
3203,10/24/1974,70.220001,Stay,Long,18056.462842157725,-11.75518599474854,Under,Under,Down,Down,Down
3204,10/25/1974,70.120003,Stay,Long,18030.74922572969,-11.880852539682053,Under,Under,Down,Down,Down
3205,10/28/1974,70.089996,Stay,Long,18023.033186527347,-11.91856205401054,Under,Under,Down,Down,Down
3206,10/29/1974,72.830002,Stay,Long,18727.60191084692,-8.475222316045105,Under,Under,Down,Down,Down
3207,10/30/1974,74.309998,Change,Short,19108.17001679927,-6.6153252797503175,Under,Under,Up,Up,Up
3208,10/31/1974,73.900002,Stay,Short,19213.596924147696,-6.100087167422508,Under,Under,Up,Up,Up
3209,11/1/1974,73.879997,Change,Long,19218.74103599636,-6.074947072306658,Under,Under,Down,Up,Up
3210,11/4/1974,73.080002,Stay,Long,19010.634682999458,-7.091996013400836,Under,Under,Down,Down,Up
3211,11/5/1974,75.110001,Stay,Long,19538.707594051844,-4.51121946683215,Over,Under,Down,Down,Down
3212,11/6/1974,74.75,Stay,Long,19445.0588897659,-4.968895622111658,Over,Under,Up,Up,Up
3213,11/7/1974,75.209999,Stay,Long,19564.720530491428,-4.3840900972591745,Over,Under,Down,Up,Up
3214,11/8/1974,74.910004,Stay,Long,19486.681461038115,-4.765479477297219,Over,Under,Up,Up,Up
3215,11/11/1974,75.150002,Stay,Long,19549.1132368699,-4.460365430628532,Over,Under,Down,Up,Down
3216,11/12/1974,73.669998,Stay,Long,19164.113037042625,-6.341922816631085,Over,Under,Up,Down,Up
3217,11/13/1974,73.349998,Stay,Long,19080.86997557473,-6.748744935707007,Over,Under,Down,Down,Down
3218,11/14/1974,73.059998,Stay,Long,19005.430951119448,-7.117427481119565,Over,Under,Down,Down,Down
3219,11/15/1974,71.910004,Stay,Long,18706.277759776607,-8.57943684363387,Over,Under,Down,Down,Down
3220,11/18/1974,69.269997,Stay,Long,18019.520681724513,-11.935728225243981,Over,Under,Down,Down,Down
3221,11/19/1974,68.199997,Stay,Long,17741.176694941238,-13.29603968590407,Over,Under,Down,Down,Down
3222,11/20/1974,67.900002,Stay,Long,17663.137625487925,-13.677429065942103,Under,Under,Down,Down,Down
3223,11/21/1974,68.18,Stay,Long,17735.9747840032,-13.321462254388926,Under,Under,Down,Down,Down
3224,11/22/1974,68.900002,Stay,Long,17923.272192575092,-12.406109943829902,Under,Under,Up,Down,Down
3225,11/25/1974,68.830002,Change,Short,17905.06277287899,-12.495102282377745,Under,Under,Up,Up,Up
3226,11/26/1974,69.470001,Change,Long,17738.576910077772,-13.30874524921044,Under,Under,Down,Up,Up
3227,11/27/1974,69.940002,Change,Short,17858.58768834613,-12.722233433496966,Under,Under,Up,Up,Up
3228,11/29/1974,69.970001,Stay,Short,17850.927697543408,-12.759669030356502,Under,Under,Up,Up,Up
3229,12/2/1974,68.110001,Stay,Short,18325.862958487833,-10.438584655584904,Under,Under,Up,Up,Up
3230,12/3/1974,67.169998,Change,Long,18565.884770366083,-9.265559776263155,Under,Under,Down,Down,Down
3231,12/4/1974,67.410004,Stay,Long,18632.22277651276,-8.941355358982428,Under,Under,Down,Down,Down
3232,12/5/1974,66.129997,Stay,Long,18278.426987100025,-10.670411814030478,Under,Under,Up,Down,Down
3233,12/6/1974,65.010002,Stay,Long,17968.85874633,-12.183321184347617,Under,Under,Down,Down,Down
3234,12/9/1974,65.599998,Stay,Long,18131.934495580084,-11.386343986369397,Under,Under,Down,Down,Down
3235,12/10/1974,67.279999,Stay,Long,18596.28920614744,-9.116968448940932,Under,Under,Up,Down,Down
3236,12/11/1974,67.669998,Change,Short,18704.08549482022,-8.590150792152896,Under,Under,Up,Up,Up
3237,12/12/1974,67.449997,Stay,Short,18764.894089981495,-8.292969488326385,Under,Under,Up,Up,Up
3238,12/13/1974,67.07,Change,Long,18869.925811362293,-7.779662712856494,Under,Under,Down,Up,Up
3239,12/16/1974,66.459999,Stay,Long,18698.304018983334,-8.618405786741912,Under,Under,Down,Down,Down
3240,12/17/1974,67.580002,Stay,Long,19013.413211148283,-7.078416903148465,Under,Under,Down,Down,Down
3241,12/18/1974,67.900002,Change,Short,19103.44416775535,-6.638421257824378,Under,Under,Up,Up,Up
3242,12/19/1974,67.650002,Stay,Short,19173.780852604625,-6.294674659914934,Under,Under,Up,Up,Up
3243,12/20/1974,66.910004,Change,Long,19381.976877064986,-5.277187480075785,Under,Under,Down,Up,Up
3244,12/23/1974,65.959999,Stay,Long,19106.786713526868,-6.622085703486302,Under,Under,Down,Down,Down
3245,12/24/1974,66.879997,Stay,Long,19373.284679405722,-5.3196676364853595,Under,Under,Down,Down,Down
3246,12/26/1974,67.440002,Stay,Long,19535.50263355561,-4.526882619984384,Under,Under,Up,Down,Down
3247,12/27/1974,67.139999,Change,Short,19448.600065009206,-4.951589333862549,Under,Under,Up,Up,Up
3248,12/30/1974,67.160004,Change,Long,19442.805170012252,-4.9799099100272475,Under,Under,Down,Up,Up
3249,12/31/1974,68.559998,Stay,Long,19848.103099732238,-2.9991542804501448,Under,Under,Up,Down,Up
3250,1/2/1975,70.230003,Change,Short,20331.569149673902,-0.6363785791457577,Under,Under,Up,Up,Up
3251,1/3/1975,70.709999,Stay,Short,20192.610421940873,-1.3154920461852515,Under,Under,Up,Up,Up
3252,1/6/1975,71.07,Stay,Short,20088.390218142053,-1.8248328057909324,Under,Under,Up,Up,Up
3253,1/7/1975,71.019997,Stay,Short,20102.866074738427,-1.7540869856333297,Under,Under,Up,Up,Up
3254,1/8/1975,70.040001,Change,Long,20386.57468344237,-0.36755776196305545,Under,Under,Down,Up,Up
3255,1/9/1975,71.169998,Stay,Long,20715.483419930908,0.0,Under,Under,Down,Down,Down
3256,1/10/1975,72.610001,Change,Short,21134.62574267132,0.0,Under,Under,Up,Up,Up
3257,1/13/1975,72.309998,Change,Long,21221.947751201227,0.0,Over,Under,Up,Up,Up
3258,1/14/1975,71.68,Stay,Long,21037.052370076184,-0.8712460481605788,Over,Under,Down,Up,Up
3259,1/15/1975,72.139999,Stay,Long,21172.055481867235,-0.23509750339087976,Over,Under,Down,Down,Up
3260,1/16/1975,72.050003,Change,Short,21145.642946081836,-0.3595560879423587,Over,Under,Up,Down,Down
3261,1/17/1975,70.959999,Change,Long,21465.54349339758,0.0,Over,Under,Down,Up,Down
3262,1/20/1975,71.080002,Stay,Long,21501.84464407598,0.0,Over,Under,Down,Down,Down
3263,1/21/1975,70.699997,Change,Short,21386.892361520164,-0.5346159106748405,Over,Under,Up,Down,Down
3264,1/22/1975,71.739998,Change,Long,21072.28995152468,-1.9977574001756593,Over,Under,Down,Down,Down
3265,1/23/1975,72.07,Stay,Long,21169.221900541223,-1.546949803799269,Over,Under,Up,Up,Up
3266,1/24/1975,72.980003,Stay,Long,21436.518354504846,-0.30381714058720366,Over,Under,Up,Up,Up
3267,1/27/1975,75.370003,Stay,Long,22138.536397272896,0.0,Over,Under,Up,Up,Up
3268,1/28/1975,76.029999,Stay,Long,22332.3979454548,0.0,Over,Under,Up,Up,Up
3269,1/29/1975,77.260002,Stay,Long,22693.688446985692,0.0,Over,Under,Up,Up,Up
3270,1/30/1975,76.209999,Stay,Long,22385.269597211387,-1.3590512203196847,Over,Under,Up,Up,Up
